Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Ireland,IRL,External balance on goods and services (current US$),NE.RSB.GNFS.CD,,,,,,,,,,,-362337932.3,-385203143,-363749016.5,-538410187.2,-1142006997,-626191637.6,-795847721.5,-1076040665,-1510368469,-2981858478,-2953074931,-2940174927,-1695760116,-794916315.9,-338800580.5,66864329.14,308047901.7,1402764513,2253689262,2115403505,2161079849,2351699835,4062758944,5310557042,5384983510,7561724747,8295999244,9926303725,9809849725,12904845410,13853060504,17066863710,22092284292,24947098819,27918899886,23051809617,18684846091,22353723397,23763185836,31969103527,36749726390,44621244188,39229576708,44748234611,46647824730,83921815331,46817439019,74103245390,1.09909E+11,14015369715,80522880521,1.98565E+11,1.97562E+11
Ireland,IRL,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"External debt stocks, short-term (DOD, current US$)",DT.DOD.DSTC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Female genital mutilation prevalence (%),SH.STA.FGMS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Female share of employment in senior and middle management (%),SL.EMP.SMGT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.7,38.3,38.7,40.8,39.7,43.6,41.4,40.3,42.2,40.1,39.8,30.6,29.9,29.9,31,29.9,31.9,31,32.2,30.4,32.4,,
Ireland,IRL,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.78,3.78,3.92,4.01,4.07,4.04,3.94,3.84,3.77,3.83,3.85,3.93,3.84,3.71,3.59,3.37,3.29,3.24,3.21,3.21,3.21,3.05,2.94,2.74,2.58,2.48,2.44,2.32,2.17,2.08,2.11,2.08,1.99,1.9,1.85,1.84,1.88,1.93,1.94,1.9,1.89,1.94,1.97,1.96,1.93,1.86,1.91,2.01,2.06,2.06,2.05,2.03,1.98,1.93,1.89,1.85,1.81,1.77,1.75,1.71,1.63,1.72,
Ireland,IRL,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,315.1100952,326.0637326,325.9391156,332.8746574,196.3641127,244.3092437,226.8275862,218.7272727,211.869107,219.7819315,204.3844282,239.0950226,202.3866827,192,228.2014807,272.9669653,284.0920074,580.8159722,411.891516,256.7948718,244.4490301,238.3092155,252.6276556,284.1596639,258.0045082,280.8731402,231.2346974,270.0396825,238.0519043,248.1362007,218.0327869,217.5895765,227.3015873,235,243.6482085,236.8055556,202.4539877,228.9389068,249.8194946,318.1581741,210.6132143,287.4283654,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,310.9898711,358.6348176,385.3828646,394.0949454,383.1817381,566.6107971,622.7987124,681.5864023,741.3157384,795.3776776,784.3323996,1036.688248,1046.350062,765.1434644,943.2327869,1028.521097,1215.922832,1318.943426,1142.994983,1085.636856,1115.232536,1209.976798,1362.41206,1314.735614,1247.584225,1539.708092,1509.360731,1616.005699,1704.391892,1754.434871,1697.727853,1700.178162,1772.716019,1878.591057,1886.031266,1689.373297,1553.672316,1596.770576,1481.798715,1228.047531,1158.124509,1153.707063,1187.65883,1077.446564,1109.734187,1066.100026,973.6233752,857.1975703,1123.802936,1065.372345,995.7093697,1138.780796,1110.334571,1238.346662,1292.760795,1286.971714,1402.914273,1572.983348,1494.375553,1563.34991,1637.092569,
Ireland,IRL,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,86.379503,86.1439848,83.06980912,82.77015143,88.56725156,85.63370248,85.43966309,84.02637772,83.69362044,86.29965821,88.66939277,88.8584597,82.38728491,81.7687657,80.26167702,80.88380453,81.44496766,79.67618591,77.95366804,76.30617634,74.42156588,75.78814615,75.9862149,74.23402102,73.86977573,69.62664408,69.32443885,66.31376019,64.11776337,62.47815577,61.66934585,60.97257894,60.36750172,60.52053852,59.93110416,59.69174977,60.04615614,62.03710037,67.03399796,67.31621944,66.08454554,65.12719346,63.39417192,62.10914581,59.26187591,45.46399333,46.52197801,44.12735252,42.63119192,41.27504974,37.75804324,35.90457782,34.02549626
Ireland,IRL,Final consumption expenditure (annual % growth),NE.CON.TOTL.KD.ZG,,,,,,,,,,,,4.487541535,5.723140931,7.072940212,3.088321116,2.830308348,2.769478131,5.50854793,8.79955268,4.470156696,2.149745284,1.328684356,-4.295910402,0.499618874,1.234057049,3.811855824,2.181199049,1.060813065,2.016470793,4.625947267,2.332040303,2.011974194,2.906587009,2.2343177,4.306943799,3.547469898,6.042652454,6.842248776,7.871474112,8.582415905,9.918698953,6.00546039,4.419646881,2.845856953,3.253920587,6.315075692,5.968878811,6.649624578,0.357195564,-4.632433991,-1.154183499,-1.442516798,-1.17508411,-0.40688472,2.743856819,3.037199061,4.570370204,2.872841897,4.234290346,3.635676081,-5.361551767,5.160635693,4.875235234
Ireland,IRL,Final consumption expenditure (constant 2015 US$),NE.CON.TOTL.KD,,,,,,,,,,,31354680067,32761734358,34636734587,37086570115,38231922491,39314003785,40402796523,42628403934,46379512795,48452749692,49494360394,50151984218,47997499911,48237304479,48832580335,50694007893,51799745111,52349243575,53404850782,55875331017,57178366255,58328780229,60024156978,61365287342,64008255779,66278929386,70283934739,75092936403,81003857452,87955945397,96680030832,1.02486E+11,1.07016E+11,1.10061E+11,1.13642E+11,1.20819E+11,1.28031E+11,1.36544E+11,1.37032E+11,1.30684E+11,1.29176E+11,1.27312E+11,1.25816E+11,1.25304E+11,1.28742E+11,1.32653E+11,1.38715E+11,1.427E+11,1.48743E+11,1.54151E+11,1.45886E+11,1.53414E+11,1.60894E+11
Ireland,IRL,Final consumption expenditure (constant LCU),NE.CON.TOTL.KN,,,,,,,,,,,28259861000,29528034000,31217965000,33425993000,34458295000,35433571000,36414896000,38420828000,41801689000,43670290000,44609090000,45201804000,43259975000,43476110000,44012630000,45690328000,46686925000,47182186000,48133601000,50360236000,51534657000,52571521000,54099558000,55308314000,57690412000,59736962000,63346659000,67680995000,73008487000,79274379000,87137366000,92370366000,96452810000,99197719000,1.02426E+11,1.08894E+11,1.15394E+11,1.23067E+11,1.23506E+11,1.17785E+11,1.16426E+11,1.14746E+11,1.13398E+11,1.12936E+11,1.16035E+11,1.19559E+11,1.25024E+11,1.28615E+11,1.34061E+11,1.38935E+11,1.31486E+11,1.38272E+11,1.45013E+11
Ireland,IRL,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,,,,,,,,,,,2009119000,2291660000,2668287000,3209406000,3798459000,4661647000,5707390000,6879800000,8118200000,9808228000,11915393000,14489894000,15827680000,17348610000,18903975000,20656838000,22067571000,23091506000,24542706000,26824426000,28170002000,29767583000,31710571000,33460086000,35809046000,38126673000,41696964000,46022233000,51570439000,57973810000,66908335000,74440918000,82098531000,88103896000,93648314000,1.01659E+11,1.11035E+11,1.22256E+11,1.25543E+11,1.14114E+11,1.1062E+11,1.11825E+11,1.1133E+11,1.1146E+11,1.15611E+11,1.19559E+11,1.25705E+11,1.31395E+11,1.39247E+11,1.4723E+11,1.40776E+11,1.53055E+11,1.71007E+11
Ireland,IRL,Final consumption expenditure (current US$),NE.CON.TOTL.CD,,,,,,,,,,,3797238707,4391835952,5248400865,6192178275,6994032407,8121336237,8077257288,9451573018,12259438236,15809522888,19283691536,18367212574,17692465907,16980140942,16137933242,17203996002,23386573760,27026575375,29445358128,29941317111,36694023707,37733024464,42490380544,38911601349,42177910483,48139738636,52541537298,54945359360,57833844342,61787121292,61797377840,66671484219,77630213815,99659637550,1.16489E+11,1.26473E+11,1.39416E+11,1.67549E+11,1.84643E+11,1.59165E+11,1.46651E+11,1.55656E+11,1.43035E+11,1.48031E+11,1.5359E+11,1.32653E+11,1.39143E+11,1.48434E+11,1.64444E+11,1.6482E+11,1.60793E+11,1.81025E+11,1.80078E+11
Ireland,IRL,Financial intermediary services indirectly Measured (FISIM) (constant LCU),NV.FSM.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Financial intermediary services indirectly Measured (FISIM) (current LCU),NV.FSM.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.8,,
Ireland,IRL,Firms expected to give gifts in meetings with tax officials (% of firms),IC.TAX.GIFT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,1.5,,
Ireland,IRL,Firms experiencing electrical outages (% of firms),IC.ELC.OUTG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.6,,
Ireland,IRL,Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.9,,
Ireland,IRL,Firms formally registered when operations started (% of firms),IC.FRM.FREG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.6,,
Ireland,IRL,Firms offering formal training (% of firms),IC.FRM.TRNG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.2,,,,,,,,,,,,,,,59.8,,
Ireland,IRL,Firms that do not report all sales for tax purposes (% of firms),IC.FRM.INFM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.78,,,,,,,,,,,,,,,,,
Ireland,IRL,Firms that spend on R&D (% of firms),IC.FRM.RSDV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.8,,
Ireland,IRL,Firms using banks to finance investment (% of firms),IC.FRM.BNKS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.4,,,,,,,,,,,,,,,25.4,,
Ireland,IRL,Firms using banks to finance working capital (% of firms),IC.FRM.BKWC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.1,,,,,,,,,,,,,,,24.4,,
Ireland,IRL,Firms visited or required meetings with tax officials (% of firms),IC.FRM.METG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,
Ireland,IRL,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.6,,,,,,,,,,,,,,,54.9,,
Ireland,IRL,Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.1,,
Ireland,IRL,"Fish species, threatened",EN.FSH.THRD.NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,
Ireland,IRL,Fixed broadband subscriptions,IT.NET.BBND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10600,41800,152100,322500,561700,758722,891243,976381,1019964,1070776,1112082,1189212,1258758,1309467,1360204,1398798,1430160,1462549,1516473,1576997,1611509
Ireland,IRL,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.272195628,1.055900856,3.772364466,7.825360282,13.26388977,17.40254331,20.01717279,21.6983585,22.54270834,23.56201484,24.36345313,25.91535275,27.23307055,28.06545986,28.84362062,29.31351211,29.58233383,29.87220842,30.65985675,31.62516349,32.08191024
Ireland,IRL,Fixed telephone subscriptions,IT.MLT.MAIN,110625,110625,110625,110625,110625,165000,165000,165000,165000,165000,234000,234000,234000,234000,234000,330000,357000,386000,412000,436000,483000,536000,579600,613459,669267,703000,750805,796204,842677,916000,983000,1048000,1113000,1170000,1240000,1310000,1390000,1558000,1633000,1737000,1832000,1860000,1975000,1955000,2015000,2052000,2176646,2258626,2222651,2131901,2077978,2046567,2007746,2034473,2022522,1932059,1917742,1872309,1828617,1767393,1678651,1595061,1497863
Ireland,IRL,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,3.935338432,3.96307,3.96307,3.96307,3.96307,5.784600412,5.8435,5.8435,5.8435,5.8435,7.965585945,8.0456,8.0456,8.0456,8.0456,10.4499164,11.13622915,11.85991049,12.46380731,13.00755572,14.24196059,15.65042555,16.79410016,17.66415589,19.17159062,20.05266177,21.35595775,22.65998805,24.09004497,26.29679667,28.20357299,29.90180623,31.54433765,32.99771554,34.83735171,36.59747416,38.53908584,42.80043405,44.3910797,46.69465299,48.60770241,48.57642351,50.71569475,49.38483671,49.97576857,49.79112961,51.39895429,51.80532103,49.92037988,47.37776768,45.92637778,45.03392122,43.98562838,44.33531234,43.75700835,41.40930952,40.66641673,39.23651059,37.8242704,36.09857315,33.93875077,31.9874197,29.81944645
Ireland,IRL,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,,,,63.08791761,62.31670073,59.11450184,57.35415437,57.98563045,53.50720899,50.60804722,49.36744607,47.37648732,45.28597771,43.62683079,40.37231178,47.19907743,42.04603129,40.11817649,40.67829892,37.33192611,36.59855176,33.28184125,30.11624542,27.92916831,25.73537273,25.28231062,25.94028352,27.29099712,26.67152655,24.12963123,22.33709234,22.67026932,24.41982464,21.90535579,20.56926387,19.39413715,16.4529912,11.87302866,10.14697925,9.43584344,8.292899605,7.251827812,7.219156587,8.34379224,8.39748123,8.439321505,9.702652408,9.990086889,9.453761642,8.426495456,9.058401639,9.782260361,10.06278155,11.18172907,11.41166204,9.998628158,9.660528222,10.45817762,9.027759562,8.896392257,8.153163416,8.460799162,8.171347632
Ireland,IRL,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,,19.02544337,17.87639576,19.09480026,18.39188347,17.60362678,16.87073014,14.55406304,14.21081653,12.69337934,13.63501842,13.77248949,12.9323469,13.92863635,12.95767194,13.52383847,12.28687867,12.07395624,12.11700136,13.10846818,12.66081342,12.97951709,12.06677486,12.30804377,13.02857348,12.35153779,12.36575854,10.97707134,10.58527711,11.35669315,11.64267649,9.95842793,9.76467811,8.47133433,8.316804787,7.838178942,7.196124276,7.231083698,6.287732481,6.80922264,7.27437124,8.263536129,7.942068314,7.915220772,8.337642297,8.419425797,9.56560461,11.0402311,11.36700675,11.3408795,11.84035448,12.68015959,11.62598571,11.10263978,10.51429358,10.13845512,9.861434565,10.02524475,10.7901985,8.524273,7.952039454
Ireland,IRL,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,,50.55,49.15,49.19,49.3,48.62,50.57,57.41,57.06,56.17,55.88,61.99,59,57.23,64.16,73.24,65.75,74.19,77.72,74.32,81.29,71.15,76.43,79.84,86.05,86.92,89.39,87.08,84.36,81.95,90.82,89.52,91.31,87.95,83.93,85.8,90.6,90.5,92.74,97.37,92.49,93.83,89.59,90.99,92.4,88.06,87.3,88.97,86.53,84.57,88.22,90.87,85.73,89.95,96.2,100.6,103.19,110.16,110.11,114.38,115.97,118.64,
Ireland,IRL,"Food, beverages and tobacco (% of value added in manufacturing)",NV.MNF.FBTO.ZS.UN,,,,35.03784023,33.28227641,32.95632187,33.73410084,32.85898713,31.61171228,30.91316559,30.60355242,32.70262719,32.32616667,32.33034571,32.85275437,36.43037899,34.2414493,32.57068354,32.64450691,29.82224315,29.3242823,28.33238315,29.21313118,27.70363342,25.74344574,26.8470843,28.03458504,29.11478782,27.73753217,26.41410294,26.80856858,28.17382246,28.19265745,27.78536093,26.19494099,21.94862056,21.56728423,18.61317593,16.99697534,15.55011803,13.69788058,16.39656491,16.28145388,19.23118658,20.19236669,17.53563711,17.85376266,17.0312419,17.70188854,16.38145481,18.29600108,19.1931383,19.24590615,23.4255514,23.70861973,8.982894476,8.875023809,7.190254796,,5.597667691,,,
Ireland,IRL,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44839954702,20832366495,-4010888042,34912564501,540847188.8,-20925416485,-25222409925,-26152981889,-21251151864,-6747671078,-47433558093,-9219282218,-55346188076,27441629241,-97444443422,-1.26747E+11,62639061061,5695548390
Ireland,IRL,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.7279353,0.490364313,0.490656897,0.695078159,0.648358918,1.66778992,1.826575593,1.211200895,2.561852133,1.837839708,1.317141352,0.984267675,1.126951264,0.816958537,0.603581449,0.769440045,0.871659713,0.950683052,0.681543405,0.491251865,1.261338653,2.734959491,2.607677255,2.056356103,1.500900491,2.086966574,3.45356359,2.448563689,9.825138434,18.41431169,25.72602624,8.825984749,22.80303313,13.83444836,-5.457373706,22.1832695,9.505558291,22.1915415,8.454492689,22.82760885,17.01043196,9.91591709,25.74602177,29.71004332,37.5745339,81.24756735,34.40947543,17.3319584,17.46313891,-11.67810972,8.167802878,16.06930901,2.825266025
Ireland,IRL,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,32000000,25000000,31000000,52000000,51200000,158169999.9,172680000,136240000,375259999.9,336680000,286449999.9,203449999.9,242009999.9,169650000,121360000,163660000,250293354.5,322476620.4,257438683.1,192759335.7,621910999.9,1361668000,1458175000,1077890000,856979000,1442925000,2617483000,2028797815,8862216911,18210641714,25779436153,9650920350,29323796527,22781292817,-10607612697,47001243614,22070063905,59934755383,23287686336,53974309647,37748455284,23699352433,58090414123,70811172728,97382259039,2.3706E+11,1.02916E+11,58300808408,67361732390,-46633226471,34782774941,81018660490,14952575509
Ireland,IRL,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.318999083,1.985905825,3.85666135,0.738017103,0.387936719,0.383391639,0.4197226,0.764856266,1.187252095,0.960495379,0.917013791,4.32902684,6.177245844,4.619118538,3.717797748,8.57364186,3.370026386,9.295996976,43.34647121,18.47804133,20.70646347,21.12934656,23.0563519,7.580897144,-0.637254198,14.15486252,20.79375768,34.97097347,64.9906807,31.3270429,0.878364436,24.57722233,-36.08060101,-21.59544369,28.49319287,3.901431088
Ireland,IRL,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,108206142.8,750134146.2,1513291925,363884000,193144000,214387000,220008000,436714999.9,820864000,727966999.9,759806895.6,3904756673,6108922927,4628708310,4065288006,11025363512,5549448441,18068825936,91841198316,42902430400,55923867341,58200250837,54515156836,16823038799,-1523057493,31937432234,49560020864,90634587961,1.89627E+11,93696405824,2954620332,94803361631,-1.44078E+11,-91964689738,1.43658E+11,20648123899
Ireland,IRL,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.701117724,6.946029903,7.190942082,7.43585426,7.680766439,7.925678618,8.170590797,8.415502976,8.660415155,8.905327333,9.150239512,9.280911598,9.411583684,9.54225577,9.672927856,9.803599942,9.934272028,10.06494411,10.1956162,10.32628829,10.45696037,10.55651038,10.65606039,10.75561039,10.8551604,10.95471041,11.06619248,11.17752939,11.23559297,11.29365655,11.35172013,11.40978371,
Ireland,IRL,Forest area (sq. km),AG.LND.FRST.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4616.4,4785.12,4953.84,5122.56,5291.28,5460,5628.72,5797.44,5966.16,6134.88,6303.6,6393.62,6483.64,6573.66,6663.68,6753.7,6843.72,6933.74,7023.76,7113.78,7203.8,7272.38,7340.96,7409.54,7478.12,7546.7,7623.5,7700.2,7740.2,7780.2,7820.2,7860.2,
Ireland,IRL,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,,,,,,,,,,0.035848184,0.030238743,0.034584354,0.045348999,0.028276105,0.03276269,0.052387103,0.032414328,0.040709823,0.027725175,0.025489292,0.024053801,0.064713071,0.053290479,0.058506197,0.066580995,0.056126458,0.050840691,0.049196908,0.057535797,0.056260819,0.042320264,0.044865395,0.041765771,0.042630754,0.042529621,0.043324014,0.032052115,0.030962675,0.027137683,0.026358629,0.021708269,0.024480334,0.019848569,0.013883029,0.013185569,0.013756531,0.014454488,0.013021879,0.01464129,0.018238585,0.017937506,0.016579719,0.01807377,0.01758108,0.013874061,0.014288784,0.01422753,0.017959481,0.014104206,0.011607209,0.011715969,
Ireland,IRL,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,67.24186969,69.44043361,70.08592383,71.11172726,72.28615994,77.56958064,76.29088499,75.9370182,70.95171285,73.66488579,77.86187816,79.79172745,80.25689307,84.37851233,82.30069369,80.88234011,80.90209628,81.13919863,82.87807555,85.65078697,85.13866594,85.56191735,84.34570458,83.77268483,85.00176466,82.50107941,85.50581666,84.68189097,83.89442498,84.97974114,85.0618938,85.43300874,84.55978425,86.15562457,86.85399375,88.05593925,89.44904115,89.30314855,90.06428158,91.79905469,92.51571911,92.52159191,91.45913918,92.00226307,93.27692993,90.91552416,90.97299115,90.9317823,89.92434427,88.88512334,90.00309943,88.32246225,86.85564461,86.27790247,84.43758716,85.34281977,,,,,,,
Ireland,IRL,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,1.682070829,1.138149334,1.5085,0.72826638,2.300051685,1.072352636,1.404127096,1.519438933,1.188411652,0.859883793,0.753641984,1.320035463,1.324633446,0.662230865,0.662896845,0.410568497,0.479282121,0.646642745,0.652115125,0.632573096,1.145614425,1.201007056,1.269470226,0.781484344,0.720086428,0.543555725,0.470350604,0.631911043,0.594795085,0.580686296,0.58713881,0.478382742,0.434674661,0.40878262,0.416004173,0.264724263,0.264334275,0.344013748,0.320556204,0.384909274,0.242554154,0.474636792,0.698321635,0.647972505,0.757906206,0.940161475,0.679163091,1.130116632,1.452645252,1.760872517,0.922546668,0.914114757,0.687610499,0.579429252,0.808444693,0.726723345,0.580882303,0.480763761,0.571947142,0.861270574
Ireland,IRL,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,,8.93559919,8.515592116,8.449403795,8.648975194,9.614449784,8.361389488,7.578996945,8.090993036,9.058766149,7.533959437,6.79554069,13.91171018,14.09014963,13.39788969,12.5959997,10.10822364,12.04922326,14.79287488,14.68243593,14.79822207,13.4888049,12.40886208,11.89251533,8.486932331,7.382443978,5.641215932,5.487557952,6.428788003,5.868495812,5.185205192,4.773543736,3.845087879,3.290207064,3.685952561,3.468167406,2.537640841,2.919504089,4.066448296,3.85166551,3.233428571,3.789628412,5.256670217,6.85433778,7.755364791,8.724039102,11.17569803,9.290521455,11.58077591,13.18437715,12.81781522,12.39433754,10.46013667,7.324432397,5.237736522,5.754024079,6.375330371,5.983994435,3.832411081,5.959532648,9.351834333
Ireland,IRL,GDP (constant 2015 US$),NY.GDP.MKTP.KD,,,,,,,,,,,35933395674,37180244070,39593170543,41462533337,43228932225,45674239831,46311307709,50114068833,53715630890,55366331993,57071243895,58968985810,60315523939,60168171751,62788118906,64725518140,64448278606,67453560697,70972892316,75099199603,81457494002,83029329819,85805227886,88115627602,93187410737,1.02165E+11,1.09705E+11,1.21796E+11,1.32473E+11,1.46422E+11,1.60191E+11,1.68691E+11,1.78642E+11,1.84026E+11,1.96518E+11,2.07798E+11,2.18163E+11,2.29747E+11,2.19445E+11,2.08263E+11,2.11768E+11,2.13534E+11,2.13522E+11,2.15926E+11,2.34602E+11,2.91775E+11,2.9763E+11,3.24433E+11,3.52099E+11,3.71256E+11,3.94217E+11,4.47784E+11,5.01382E+11
Ireland,IRL,GDP (constant LCU),NY.GDP.MKTP.KN,,,,,,,,,,,32386641000,33510421000,35685183000,37370033000,38962082000,41166029000,41740216000,45167631000,48413706000,49901477000,51438108000,53148536000,54362166000,54229358000,56590707000,58336878000,58087003000,60795653000,63967614000,67686640000,73417348000,74834038000,77335945000,79418300000,83989480000,92081381000,98876641000,1.09775E+11,1.19398E+11,1.3197E+11,1.4438E+11,1.5204E+11,1.6101E+11,1.65862E+11,1.77121E+11,1.87288E+11,1.96629E+11,2.07071E+11,1.97785E+11,1.87707E+11,1.90866E+11,1.92457E+11,1.92447E+11,1.94613E+11,2.11446E+11,2.62976E+11,2.68253E+11,2.9241E+11,3.17345E+11,3.34612E+11,3.55306E+11,4.03586E+11,4.51894E+11
